#sample,chr,startpos,endpos,BAF,pval,LogR,ntot,nMaj1_A,nMin1_A,frac1_A,nMaj2_A,nMin2_A,frac2_A,SDfrac_A,SDfrac_A_BS,frac1_A_0.025,frac1_A_0.975,frac1_A_corrected_for_purity,frac2_A_corrected_for_purity,,
A22-j,1,114146135,117867489,0.786437865,0.13646335,-0.461130262,2.009497621,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,1,117868790,146961650,0.636108473,1,0.10712051,3.307122054,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,1,146963438,147822234,0.712272885,1,0.397865987,4.197029166,3,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,1,148180135,207075171,0.565731982,0,0.60231398,4.939325405,2,2,0.291830283,3,2,0.708169717,0.004743849,0.004756806,0.282574061,0.301084236,0.232880566,0.565119434,,
A22-j,1,207079965,249239130,0.801654982,1,-0.466925396,1.998721401,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,2,23368,210207822,0.500576165,1,-0.458988953,2.013490413,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,2,210207992,210262160,0.791869631,1,-1.188259511,0.956610696,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,2,210262554,210386295,0.520722705,0.043001814,-0.50278584,1.932991991,1,0,0.106598786,1,1,0.893401214,0.050082785,0.048723433,0.010394163,0.20133278,0.085065831,0.712934169,,
A22-j,2,210387732,210758852,0.79563064,1,-1.182795419,0.967620979,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,2,210829124,243061593,0.500642409,1,-0.466819479,1.998917968,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,3,61466,5913291,0.635499701,1,0.050827889,3.154596854,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,3,5914259,6002768,0.776532542,0.000803026,0.742242086,5.511515063,4,1,0.685299622,5,1,0.314700378,0.097629717,0.098992712,0.491104975,0.86755531,0.546869098,0.251130902,,
A22-j,3,6003395,197872160,0.637065996,1,0.03270964,3.106757897,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,4,97884,25628002,0.635905348,1,-0.005834005,3.006964946,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,4,25636766,25990680,0.775413458,0.001441332,-1.225546673,0.90384879,0,0,0.167790098,1,0,0.832209902,0.046880322,0.047535071,0.073604709,0.261134724,0.133896498,0.664103502,,
A22-j,4,26004965,26090375,0.504157993,1,-0.51107062,1.918037557,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,4,26090862,26240856,0.79490896,1,-1.200361282,0.950763446,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,4,26253847,191042648,0.502626237,1,-0.450122351,2.030086739,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,5,12041,65646257,0.502909999,1,0.404960234,4.221063557,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,5,65665913,175052459,0.638237441,1,0.031083938,3.102494737,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,5,175055515,180704307,0.504542049,1,0.367851287,4.096640946,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,192157,8452179,0.793863437,1,-0.573438107,1.808175883,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,8978564,11450339,0.536196612,1.45E-21,0.285087728,3.830406156,2,1,0.315836506,2,2,0.684163494,0.029482676,0.029065649,0.258252109,0.371803779,0.252037532,0.545962468,,
A22-j,6,11470694,12580740,0.610313259,3.48E-25,-0.122785883,2.719982149,1,1,0.241729072,2,1,0.758270928,0.021227014,0.020605845,0.203107335,0.283903509,0.192899799,0.605100201,,
A22-j,6,12622739,14034986,0.509337675,1,0.188400789,3.538122059,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,14036774,18341747,0.604990266,2.86E-85,-0.117391065,2.732714711,1,1,0.288043337,2,1,0.711956663,0.013096683,0.012844331,0.261823215,0.314357399,0.229858583,0.568141417,,
A22-j,6,18342134,21479514,0.503904557,1,0.202332367,3.57903891,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,21482225,24859011,0.814607963,6.93E-05,-0.603722944,1.756517382,1,0,0.848377652,2,0,0.151622348,0.041444877,0.041428029,0.760962766,0.921008363,0.677005366,0.120994634,,
A22-j,6,24864254,28112562,0.505700661,1,0.178327756,3.508782861,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,28112713,29912944,0.592851122,3.24E-148,-0.087981822,2.802968321,1,1,0.389133604,2,1,0.610866396,0.012584882,0.012874068,0.364663517,0.414580054,0.310528616,0.487471384,,
A22-j,6,29913042,32504681,0.542817685,8.53E-192,0.271510526,3.788170695,2,1,0.369052085,2,2,0.630947915,0.010915121,0.011167761,0.346175981,0.391105039,0.294503564,0.503496436,,
A22-j,6,32508783,32655336,0.6967156,0.003191824,0.346289372,4.025802465,3,1,0.885690823,3,2,0.114309177,0.0395365,0.038163295,0.806431647,0.958008056,0.706781277,0.091218723,,
A22-j,6,32657020,37903273,0.538724416,1.75E-211,0.268231442,3.778029691,2,1,0.336307602,2,2,0.663692398,0.009513705,0.009562458,0.317346155,0.355291399,0.268373466,0.529626534,,
A22-j,6,37905313,41043148,0.812139866,0.001471188,-0.671551519,1.644678262,1,0,0.872423384,2,0,0.127576616,0.043094397,0.042735511,0.790064621,0.953955977,0.69619386,0.10180614,,
A22-j,6,41070216,46011912,0.526450244,9.19E-58,0.277944705,3.808136359,2,1,0.235066538,2,2,0.764933462,0.013543047,0.013542443,0.20945791,0.261652974,0.187583097,0.610416903,,
A22-j,6,46013386,49112917,0.61753509,1.66E-83,0.804607286,5.784972125,3,2,0.562213444,4,2,0.437786556,0.023169646,0.022248483,0.518403584,0.604512527,0.448646328,0.349353672,,
A22-j,6,49125037,51895712,0.565301966,7.81E-49,0.608174493,4.962193057,2,2,0.297159063,3,2,0.702840937,0.018667104,0.018031409,0.260664819,0.331316846,0.237132932,0.560867068,,
A22-j,6,51899824,86224053,0.637357031,1,0.042644516,3.132915277,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,86228741,98795356,0.700225773,9.72E-38,-0.097150572,2.78091192,2,0,0.337828229,2,1,0.662171771,0.004992163,0.004891317,0.328442233,0.346944306,0.269586927,0.528413073,,
A22-j,6,98797708,99920126,0.582061849,7.80E-26,-0.613533541,1.740014116,1,0,0.37764565,1,1,0.62235435,0.018865344,0.018876445,0.338137704,0.410514354,0.301361229,0.496638771,,
A22-j,6,99921822,104694332,0.699931878,8.08E-14,-0.105129402,2.761831736,2,0,0.336425456,2,1,0.663574544,0.00877078,0.008733498,0.318591322,0.352992794,0.268467514,0.529532486,,
A22-j,6,104694716,105352312,0.539506871,3.83E-29,0.257693866,3.745596453,2,1,0.342605334,2,2,0.657394666,0.026363909,0.025785885,0.291662892,0.394160506,0.273399057,0.524600943,,
A22-j,6,105353475,120926954,0.705384857,1,-0.090035477,2.798015845,3,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,120929573,128814504,0.54428127,0,0.330081977,3.973248134,2,1,0.380640631,2,2,0.619359369,0.007447148,0.007348383,0.366215649,0.394122892,0.303751224,0.494248776,,
A22-j,6,128946424,138606252,0.795952119,1,-0.452441974,2.02573506,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,138820724,145247422,0.638307389,1,0.023711934,3.083222921,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,145307800,146083967,0.509109373,1,-0.44245527,2.044520291,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,146086192,162114707,0.635072862,1,0.019379776,3.071943694,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,6,162115760,170916550,0.607686311,2.66E-192,-0.101457831,2.770598645,1,1,0.264742675,2,1,0.735257325,0.008098139,0.008115962,0.249083937,0.280681566,0.211264655,0.586735345,,
A22-j,7,37445,44054352,0.574379236,1.47E-242,0.164624787,3.469198395,2,1,0.605858844,2,2,0.394141156,0.002891515,0.002822157,0.600423211,0.611449611,0.483475358,0.314524642,,
A22-j,7,44055852,159122682,0.530006677,0,0.286638647,3.835256043,2,1,0.264883575,2,2,0.735116425,0.002452936,0.002507304,0.260177656,0.26994054,0.211377093,0.586622907,,
A22-j,8,156703,47120040,0.802235367,1,-0.457575017,2.016130157,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,8,47120426,47212791,0.549299256,0.005014669,0.213097325,3.61092716,2,1,0.41990382,2,2,0.58009618,0.104604493,0.102338208,0.225004008,0.610825215,0.335083248,0.462916752,,
A22-j,8,47223217,47377780,0.838234815,0.024946821,-0.473893503,1.985821188,1,0,0.581057824,2,0,0.418942176,0.20101566,0.197908357,0.1665833,0.949094496,0.463684144,0.334315856,,
A22-j,8,47378797,55924884,0.530194969,3.53E-206,0.330675633,3.975162734,2,1,0.266451058,2,2,0.733548942,0.00791634,0.008102696,0.251254899,0.282513753,0.212627944,0.585372056,,
A22-j,8,55926304,56313943,0.664474253,0.001959883,1.027485353,6.864777591,4,2,0.706543331,5,2,0.293456669,0.097809556,0.093065079,0.522502084,0.894961997,0.563821578,0.234178422,,
A22-j,8,56316340,125388989,0.534067573,0,0.279655534,3.813460171,2,1,0.298444417,2,2,0.701555583,0.002987032,0.002993997,0.2927091,0.304122582,0.238158645,0.559841355,,
A22-j,8,125389193,129136454,0.581263498,1,0.581195215,4.857686481,3,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,8,129138272,132942751,0.531432702,2.97E-106,0.261257573,3.756538563,2,1,0.276727237,2,2,0.723272763,0.011399635,0.011354552,0.255405069,0.299017151,0.220828335,0.577171665,,
A22-j,8,132943652,133326153,0.70369811,0.005837555,-0.134648227,2.69215216,2,0,0.354313113,2,1,0.645686887,0.017122328,0.016331652,0.320333114,0.385964635,0.282741864,0.515258136,,
A22-j,8,133329296,139370480,0.531531507,1.48E-209,0.279388056,3.812627408,2,1,0.277545496,2,2,0.722454504,0.008072575,0.007960638,0.261775899,0.292804505,0.221481306,0.576518694,,
A22-j,8,139374026,140661285,0.699059927,1.58E-08,-0.136214167,2.688495409,2,0,0.332256662,2,1,0.667743338,0.012311954,0.012103613,0.307180196,0.35469452,0.265140816,0.532859184,,
A22-j,8,140665076,141119151,0.53827569,4.27E-11,0.164802711,3.469709967,2,1,0.332687687,2,2,0.667312313,0.044788486,0.04527484,0.241530365,0.413410528,0.265484774,0.532515226,,
A22-j,8,141119901,146300622,0.699976093,0,-0.182765926,2.581581891,2,0,0.336636573,2,1,0.663363427,0.006991734,0.007091143,0.322639529,0.350131055,0.268635985,0.529364015,,
A22-j,9,10469,141099663,0.501496303,1,0.344017848,4.018401168,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,10,77582,28486809,0.806398784,1,-0.519712836,1.902529179,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,10,28487042,31936467,0.614513755,9.29E-33,-0.020749018,2.969058471,1,1,0.204278506,2,1,0.795721494,0.015998311,0.015662836,0.175022336,0.235210195,0.163014248,0.634985752,,
A22-j,10,31936553,34241556,0.763807655,8.72E-05,-0.52906917,1.885843725,1,0,0.925157573,1,1,0.074842427,0.019823716,0.019703206,0.883364427,0.961326298,0.738275743,0.059724257,,
A22-j,10,34245429,35792573,0.651065618,0.018448831,-0.148272263,2.660470159,2,0,0.085573765,2,1,0.914426235,0.035301947,0.035239791,0.014235321,0.154203967,0.068287864,0.729712136,,
A22-j,10,35793263,37169295,0.503077967,1,0.371957593,4.110252032,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,10,37170407,38019644,0.623176308,6.83E-05,0.017143668,3.06613499,2,1,0.924772095,2,2,0.075227905,0.019170275,0.019212298,0.888203537,0.963945835,0.737968132,0.060031868,,
A22-j,10,38020337,66692350,0.527661642,0,0.319138544,3.938095246,2,1,0.245268003,2,2,0.754731997,0.004932307,0.004891602,0.23574046,0.25539704,0.195723866,0.602276134,,
A22-j,10,66694248,79494559,0.682877055,0,-0.27416372,2.381447117,2,0,0.252954115,2,1,0.747045885,0.005052588,0.005199134,0.243164869,0.263396069,0.201857384,0.596142616,,
A22-j,10,79495978,107426664,0.654728804,6.97E-107,-0.393399061,2.138708225,2,0,0.105676778,2,1,0.894323222,0.004629721,0.004656055,0.096117092,0.114777813,0.084330069,0.713669931,,
A22-j,11,175241,49206325,0.63039892,1,-0.01177281,2.991824514,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,11,49206916,51192393,0.704254933,1,0.352606594,4.046447222,3,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,11,51192870,57989018,0.618899558,2.72E-27,-0.035397518,2.932208845,1,1,0.164294794,2,1,0.835705206,0.014355592,0.014470121,0.134911076,0.193078041,0.131107246,0.666892754,,
A22-j,11,57989697,134944160,0.571941914,0,-0.185161971,2.576171789,1,1,0.549814392,2,1,0.450185608,0.002812575,0.002748852,0.544682792,0.55537691,0.438751885,0.359248115,,
A22-j,12,93879,32403623,0.799288245,1,-0.475450055,1.982948012,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,12,32440243,32798665,0.547860422,2.05E-10,0.24346493,3.702175929,2,1,0.408719225,2,2,0.591280775,0.047665506,0.04604079,0.318036134,0.493986505,0.326157942,0.471842058,,
A22-j,12,32801071,34795561,0.794928898,1,-0.451323157,2.027833118,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,12,37857819,71833681,0.636555186,1,0.02661994,3.090813241,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,12,71918578,104001220,0.500051105,1,0.396417266,4.192135601,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,12,104001399,106096157,0.641341316,1,0.014751036,3.059929651,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,12,106097597,106443266,0.501193736,1,0.358561948,4.065992345,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,12,106443988,108950726,0.643358268,1,0.018776863,3.070376628,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,12,108950947,123166371,0.595452784,1,0.482141842,4.490326606,3,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,12,123167138,126157346,0.531525979,1.31E-52,0.26083888,3.755251594,2,1,0.277499724,2,2,0.722500276,0.016487835,0.017101158,0.242494154,0.310138245,0.22144478,0.57655522,,
A22-j,12,126157970,129208448,0.602056417,1.07E-73,-0.099552318,2.775157397,1,1,0.313040506,2,1,0.686959494,0.01522079,0.015432023,0.283443286,0.342676875,0.249806324,0.548193676,,
A22-j,12,129210129,129895363,0.533583569,2.38E-30,0.232644627,3.669442532,2,1,0.294471226,2,2,0.705528774,0.023105261,0.022781548,0.245658379,0.336411782,0.234988038,0.563011962,,
A22-j,12,129895914,133839206,0.604609677,3.99E-33,0.391005516,4.173898917,3,1,0.155537348,3,2,0.844462652,0.012492367,0.011515409,0.133007494,0.177339216,0.124118804,0.673881196,,
A22-j,13,19020917,31775774,0.582521988,0,-0.193662494,2.557050529,1,1,0.47052142,2,1,0.52947858,0.006479917,0.006275959,0.458306328,0.48226697,0.375476093,0.422523907,,
A22-j,13,31804041,49663440,0.799325505,1,-1.216403116,0.943642172,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,13,49663915,71882912,0.579562362,0,-0.173965059,2.601530919,1,1,0.493104539,2,1,0.506895461,0.005043218,0.005088569,0.482619354,0.502603968,0.393497422,0.404502578,,
A22-j,13,71883214,78853311,0.623318162,2.25E-29,-0.04399104,2.910764555,1,1,0.123070488,2,1,0.876929512,0.0104951,0.010887003,0.101507549,0.144784577,0.098210249,0.699789751,,
A22-j,13,78854028,115108993,0.659596103,0,0.122467309,3.34974714,2,1,0.744143314,3,1,0.255856686,0.005601413,0.005381245,0.734043059,0.754304187,0.593826365,0.204173635,,
A22-j,14,19083154,107289436,0.638702132,1,0.028598264,3.095985707,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,15,20001861,33462495,0.528208668,2.74E-175,0.303654717,3.888810887,2,1,0.249859307,2,2,0.750140693,0.008176071,0.008242025,0.233113161,0.266520544,0.199387727,0.598612273,,
A22-j,15,33463968,34019377,0.808298805,0.339711788,-0.569706779,1.814615974,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,15,34020394,102505693,0.618081327,0,-0.089225766,2.799967656,1,1,0.17182397,2,1,0.82817603,0.003770817,0.003853246,0.164376,0.179517662,0.137115528,0.660884472,,
A22-j,16,85364,34613363,0.693643308,0.046394147,0.541663721,4.70804469,3,1,0.864461903,3,2,0.135538097,0.06993745,0.068472358,0.730821625,0.997433803,0.689840599,0.108159401,,
A22-j,16,34654349,90292766,0.797862392,1,-1.140448435,1.01,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,17,828,2326480,0.512666247,1.62E-07,-0.497018116,1.943453833,1,0,0.066179815,1,1,0.933820185,0.012276007,0.012191428,0.042656462,0.089520617,0.052811492,0.745188508,,
A22-j,17,2332441,8280009,0.773735999,1.30E-21,-0.105186606,2.761695321,2,0,0.65522707,2,1,0.34477293,0.024070552,0.023617397,0.608660003,0.700588722,0.522871202,0.275128798,,
A22-j,17,8283379,17234181,0.639030033,1,0.021621464,3.077775933,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,17,17246310,19954454,0.775627682,0.047384264,-0.437091324,2.054663811,2,0,0.662600857,2,1,0.337399143,0.043482603,0.043570069,0.572940894,0.746417705,0.528755484,0.269244516,,
A22-j,17,19956856,79998834,0.638731088,1,0.017362486,3.066703013,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,18,12007,33677763,0.559665326,0,-0.453576305,2.023609567,1,1,0.637046109,2,1,0.362953891,0.00447519,0.004321509,0.62870865,0.645457276,0.508362795,0.289637205,,
A22-j,18,33678972,40231502,0.521050735,1.31E-58,-0.184759478,2.577079962,1,1,0.882269203,2,1,0.117730797,0.007489779,0.00757812,0.867373023,0.89779063,0.704050824,0.093949176,,
A22-j,18,40233434,43603381,0.777424469,1.16E-26,-0.812239278,1.428812089,1,0,0.955870105,1,1,0.044129895,0.004192662,0.004327039,0.947236195,0.964314098,0.762784344,0.035215656,,
A22-j,18,43604379,78002730,0.512837587,3.74E-141,-0.250426927,2.432211272,1,1,0.929413453,2,1,0.070586547,0.002847356,0.002824867,0.923775194,0.934961033,0.741671935,0.056328065,,
A22-j,19,108003,27745982,0.59884317,0,-0.14786601,2.66141056,1,1,0.339998694,2,1,0.660001306,0.006313245,0.006478454,0.326647397,0.352152103,0.271318958,0.526681042,,
A22-j,19,27747105,59097308,0.502780899,1,-0.479273826,1.975903017,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,20,68749,29425717,0.79929219,1,-1.209656607,0.949555564,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,20,29429945,62955706,0.644011642,1,0.055510633,3.167059067,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,21,9412503,18820756,0.533567454,3.03E-95,0.263846668,3.764505166,2,1,0.29433882,2,2,0.70566118,0.012843562,0.013082292,0.268302946,0.320830353,0.234882378,0.563117622,,
A22-j,21,18822262,25417552,0.806722647,1,-0.465669707,2.001052719,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,21,25439649,41614092,0.525746684,0,0.290712447,3.848020103,2,1,0.229120121,2,2,0.770879879,0.005465695,0.005470471,0.218818258,0.240229617,0.182837857,0.615162143,,
A22-j,21,41615161,41787939,0.798038529,1,-0.468197903,1.996360928,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,21,41789960,42251261,0.500986998,1,0.413290612,4.249437083,2,2,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,21,42261858,44814881,0.797017768,5.36E-18,-0.184665171,2.57729279,2,0,0.743543933,2,1,0.256456067,0.031518023,0.031743172,0.679927659,0.808666247,0.593348059,0.204651941,,
A22-j,21,44822178,48101335,0.6066298,3.97E-25,0.622044906,5.016686783,3,2,0.731777053,4,2,0.268222947,0.026835167,0.027027524,0.678452621,0.786852903,0.583958088,0.214041912,,
A22-j,22,16052513,51222100,0.503689802,1,-0.474413819,1.984860413,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,2699450,3913125,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,3913313,3914806,NA,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,3914828,8562569,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,8562721,8563004,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,8563013,8989273,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,8989322,8989416,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,8989616,66007899,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,66008008,66152460,NA,NA,NA,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,66152532,67813006,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,67813076,67813485,NA,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,67813521,67849757,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,67849768,67850241,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,67850457,89480208,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,89480575,89481260,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,89481302,96440054,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,96440171,96440663,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,96440859,132620118,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,132620291,132620357,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,132620517,145904353,NA,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-j,X,145904391,145904551,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.798,NA,,
A22-k,1,54676,821926,0.507054305,1,-0.431191778,2.07718084,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,863521,3802018,0.899349973,1,-0.562696701,1.857303933,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,3802361,3804017,0.061731354,0.284038739,-0.548817889,1.96928611,0,2,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,3804748,4549380,0.850975903,1,-0.494209216,1.969313261,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,4550104,8505058,0.906337375,1,-0.483909636,1.986622632,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,8510577,9658809,0.549158839,1.45E-13,-3.033477282,0.01492708,0,0,0.951301308,1,0,0.048698692,0.007194106,0.007016044,0.937488602,0.965136375,0.777213169,0.039786831,,
A22-k,1,9661061,12844565,0.900621321,1,-0.508614647,1.94530999,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,12847291,12899057,0.534785144,0.047849452,-0.091712405,2.746745247,1,1,0.817060724,2,1,0.182939276,0.097957608,0.100210288,0.592932652,0.9885118,0.667538612,0.149461388,,
A22-k,1,12911429,28553388,0.904966785,1,-0.499584904,1.960327895,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,28578385,35382454,0.645341316,1,0.005441779,2.969199615,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,35383875,36586077,0.573285233,6.64E-39,0.016886279,2.996404135,1,1,0.579810185,2,1,0.420189815,0.034833241,0.035404571,0.511715328,0.648778996,0.473704921,0.343295079,,
A22-k,1,36636854,52576555,0.644642488,1,0.022038815,3.008722767,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,52601675,57961103,0.903809089,1,-0.480800492,1.991872156,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,57961554,57987673,0.707083858,0.15081389,-0.427693397,2.083308216,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,57987760,58994741,0.911630955,1,-0.445114154,2.065369138,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,58995519,64094780,0.841699523,1,-1.227785695,1.006348761,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,64105056,65071910,0.500128942,1,-0.455898347,2.034327984,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,65152364,65294703,0.860472195,0.042413286,-1.217033428,1.046282346,1,0,0.846147613,2,0,0.153852387,0.082489692,0.077796852,0.673919007,0.975249611,0.6913026,0.1256974,,
A22-k,1,65299088,92387348,0.501789609,1,-0.420053858,2.096740546,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,92390758,112470215,0.643706417,1,0.078973329,3.147810886,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,112475224,113714823,0.890193289,6.52E-05,-0.482712144,1.988643156,1,0,0.41295166,2,0,0.58704834,0.08569158,0.088820678,0.23989013,0.575001446,0.337381506,0.479618494,,
A22-k,1,113715350,114141775,0.520396866,1.45E-08,0.377173506,3.973126496,2,1,0.174284551,2,2,0.825715449,0.028735888,0.027940427,0.121619807,0.228212592,0.142390478,0.674609522,,
A22-k,1,114146135,117867489,0.902941716,1,-0.453884425,2.03779367,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,117868790,118024957,0.638745126,1,0.043543152,3.06061275,2,1,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,118026778,118363223,0.905938214,1,-0.474027512,2.003346997,2,0,1,NA,NA,NA,NA,NA,NA,NA,0.817,NA,,
A22-k,1,118429694,146944984,0.630438412,2.63E-13,0.205832736,3.47818998,2,1,0.920010875,2,2,0.079989125,0.011117917,0.01120354,0.897836877,0.940482149,0.751648885,0.065351115,,
